movie_id	person_id	award_id
108297	1711853	22253131
108297	1312577	21995136
1217787	16008142	22917729
1217787	5531515	22917729
1197986	50003	128649
1197986	296796	6967724
1197986	296796	3703461
2661411	116253	734335
2661411	116253	179808
225355	218022	209459
193066	42786	3404521
193066	185928	22752868
1167354	77970	1204806
1167354	2588835	1204804
1167354	45091	1204806
1167354	69298	1204815
128761	53004	19833553
128761	43252	103618
128761	43252	840286
1530651	339581	4146630
15039534	1406829	6129121
1578604	193146	586140
756882	1037848	1011509
756882	5106721	22917729
756882	16009761	22917729
1403047	212535	889841
7740353	1806083	111332
1130084	433113	139184
1130084	86885	22253133
1130084	1230940	22253133
1130084	213821	21995139
46386	59204	608967
309545	73136	586356
309545	306891	107258
309545	153018	103916
309545	153018	593098
512350	53002	3352913
11868826	3494889	11886693
11868826	3662950	18693547
164858	233854	1011564
164858	103788	13091028
11414705	11529785	20002171
10954031	55405	1113428
27696176	15926886	17500591
15911102	12788033	5579144
1219727	232059	1291221
1219727	212048	181883
1962870	114063	7650000
1962870	114063	3703463
1818133	8873	1967157
575412	630293	108730412
1783832	53050	706031
1411454	982880	41417
940786	228650	463085
878987	1343282	586140
878987	52411	139184
878987	52411	787089
639620	8873	1967162
639620	1968297	4887620
2625031	53001	1266608
273704	681097	830079
273704	664592	4671338
273704	450022	22120066
273704	542481	4671338
273704	1452367	830079
273704	59821	103360
273704	59821	102427
273704	893712	22253131
273704	336841	106291
273704	336841	723830
273704	353019	103360
273704	462027	21995136
273704	329998	4671338
273704	3960118	4671338
273704	3960118	5593887
273704	2522160	22253131
273704	230151	106301
273704	1479010	281939
20475	37001	2089923
20475	37001	19833467
232238	100967	1204825
320574	8873	516771
320574	1968297	4887620
205506	466535	6359057
1121916	77298	1534906
880259	6686914	111332
1216682	230011	610152
1365174	1343394	41417
1365174	973528	41417
1365174	53006	41417
102754	241115	1291221
102754	211111	1291221
102754	142546	1291221
2321588	233854	1011564
22342908	55397	19833431
22342908	2025956	19833557
22342908	11417961	20002171
1584406	3107382	20982919
1584406	445807	164200
162518	5491692	830079
162518	505675	41417
162518	325190	281939
11864328	11891482	1714069
75593	55444	775086
147878	853	209459
1477112	55303	154590
24911	4974907	889837
228186	103876	1534906
228186	103876	400007
228186	103876	3404523
228186	55260	103360
228186	31292	102427
228186	1165966	22253131
228186	31294	281939
228186	105487	488651
228186	1609972	22253131
228186	965659	21995136
228186	2655224	830079
228186	327391	22253131
228186	170515	723830
7756280	5347995	3858187
7756280	19574131	3858187
536560	436722	1291221
536560	436722	1011547
536560	436722	1242148
2320191	296630	586140
468484	16012282	22917729
468484	17291692	22917729
468484	2546833	21995139
468484	914315	21995139
3843065	59204	775086
521387	206856	822907
287536	232538	106301
287536	232538	1291221
287536	41136	640374
287536	183532	103618
287536	183532	1419495
762649	713301	22752811
326789	113597	449353
23900065	1040240	13634272
7719726	224765	1714070
16084611	917301	5579144
3235049	106881	16612253
3427593	435920	3123491
841019	465848	1414482
841019	7906076	1414489
841019	331172	1113428
841019	331172	1716697
1189572	2025956	19833557
1406083	53004	3703463
1787498	55452	3870549
1787498	55452	128649
759314	1860448	734335
7655230	228650	463085
7655230	318312	106291
1058934	296630	1790292
582460	436996	2089918
177922	323271	22253133
177922	108366	103916
177922	108366	593098
177922	108366	3404523
177922	529696	107258
177922	111436	1422140
177922	2020181	22253133
177922	714747	22253133
7862145	6213892	1714071
7862145	6791712	18693547
3548518	3085673	734335
3548518	3085673	1700510
5478743	11880545	11886698
1148491	53001	1337827
3156571	55397	19833431
3156571	11417961	20002171
26644	1999283	22120095
1217650	518558	22120066
1468980	55433	164200
12018	7371	1061238
12018	7371	1966051
12018	7371	1052227
12018	7371	889842
12018	7371	1328249
12018	7371	39372459
12018	732185	6967724
12018	506734	22120095
3444114	465848	4887617
3444114	7490569	388433
1217057	1230940	22253133
3230822	3300432	610136
2593049	1374327	164200
806318	55405	1113428
806318	146444	1414482
110043	241115	1291221
1018487	310295	674165
4430	1346696	21995136
4430	1728848	22253131
4430	450022	22120066
4430	506302	22253131
4430	2062126	22253131
4430	180645	22253131
4430	1911401	22253131
4430	466666	22253131
4430	511777	22120066
4430	4015460	22120066
4430	16750458	393686
4430	893694	22253131
4430	918591	22253131
4430	1454375	22253131
4430	1334193	22253131
1754854	53041	209459
3208008	2750	19952250
474072	50003	181883
105702	591270	3414212
105702	2001	139184
105702	2001	2663714
105702	2001	3414212
105702	2001	3352913
105702	2001	696972
105702	251038	3414212
1218167	110749	1204831
596623	326340	3703461
1345821	7490569	388433
1198073	266521	21995139
1198073	191027	103618
1198073	191027	687123
1198073	312084	106291
3204027	216266	734335
387370	95026	1011564
387370	155712	22752811
1306890	2544100	488645
1171366	230023	463085
1171366	230023	687123
715506	716564	17500987
715506	706251	17500983
334735	104049	103916
334735	104049	593098
334735	104049	708135
177438	8873	706031
2253732	53050	209459
2253732	58903442	1662330
2618396	2690525	706031
1655330	55452	949173
1655330	55468	610136
2625062	218022	7650000
2473093	55394	833154
2706861	309950	19833431
751341	241115	1291221
1053810	107006	3870555
2264443	310012	4834543
952193	240896	840286
952193	55468	3870549
5098339	973907	20002171
244878	11369448	20002171
244878	8006	20002171
244878	8006	3405005
244878	8006	20982919
244878	3135269	20002171
244878	11619626	20002171
971412	254828	687123
971412	106775	586140
313315	52411	103360
313315	52411	102427
313315	313841	107258
313315	1699098	488651
313315	1699098	4376972
1630930	230143	106301
1628898	56009	3870555
1628898	56009	768505
1143353	55462	3404587
13553438	713014	51067
839916	1148054	727328
376721	11541159	20002182
818710	1750520	22253133
818710	232879	106301
818710	71424	21995139
813724	103876	593098
813724	1291551	107258
1755067	312107	1789544
639597	8873	1435633
639597	8873	706031
3821881	55452	128649
399647	732185	1662330
399647	55433	209459
533638	1718449	41417
533638	1444294	41417
533638	2204536	41417
12311185	1345002	889840
2481391	553072	7650000
2481391	553072	51067
1198715	67637	1351858
106440	1999710	488645
2259850	51506	400007
631947	231221	822907
133488	445807	164200
12754596	917301	20077554
209170	310295	5593753
209170	161819	103618
209170	161819	4834543
209170	161819	1011564
209170	161819	5593753
209170	708204	393686
209170	1378700	393686
209170	1136806	281939
209170	2318968	488651
209170	2318968	5593887
209170	2318968	21973897
209170	2419093	488651
209170	2419093	5593887
209170	2419093	21973897
209170	926614	393686
241925	53004	3703463
241925	55469	128649
201215	607280	21995136
201215	1507653	22253131
201215	42786	3404521
201215	72614	102427
201215	72614	670282
201215	72614	3703462
201215	1433652	830079
201215	697096	22253131
201215	697096	22120066
201215	155712	22752811
201215	454120	22253131
201215	181887	103916
201215	56014	103360
1468943	436530	22120095
1468943	164487	610152
2085964	1065030	510175
163868	312258	734335
163868	312258	179808
1219569	53002	3352913
4376658	376335	51067
2257188	183532	463085
2257188	183532	840286
1632708	167429	387380
1571956	55407	1113428
482632	51506	610136
2525792	752652	586140
2525792	752652	3870549
7447350	12330164	889840
1207936	741623	164200
392960	4953803	889837
1516287	55796	106291
596583	1395333	1534906
1167120	25120	1061238
1167120	25120	18814863
7619773	110749	1204825
847709	8006	3405005
847709	8006	19833555
847709	37001	2089923
847709	37001	19833467
542688	53001	154590
76824	76895	103916
76824	76895	181883
76824	76895	708135
627157	77298	586140
627157	231385	840286
627157	231385	1011547
593767	296698	1328249
1166360	1452750	41417
1166360	1452750	787065
1166360	181413	103618
1166360	181413	1419495
1166360	510729	22120095
323827	1165966	22253131
323827	105487	488651
323827	105487	1422140
323827	965659	21995136
323827	327391	22253131
323827	170515	593098
323827	1678535	22253131
323827	26062	107258
323827	2089199	22120066
1366386	107683	1204812
18411	7371	2372386
18411	7371	3812810
304366	544350	488645
848664	732416	1113428
848664	334252	1414504
14624181	982339	11886693
1362240	191027	687123
1517616	1359422	2663714
1198726	346508	179808
976842	53050	3703463
595196	715455	16612253
595196	2980777	16612253
223043	202144	106301
1196202	273215	819973
938851	53001	7650000
2657806	55391	164200
3927735	55456	3870549
1169951	1356226	21995139
1169951	2156768	22253133
1169951	1707407	22253133
60072	1452367	830079
60072	59821	103360
60072	59821	102427
60072	329998	22752811
60072	161819	1011564
60072	6131729	830079
60072	920439	281939
1197022	287451	2663714
1622379	312107	106291
107724	2735964	393686
614108	948201	4589995
633836	252245	510175
4004110	561124	2089923
3540517	4138624	4146630
3540517	316086	4146630
1810886	709973	734335
918629	30876	1113428
1077152	106099	687123
773293	296796	3703461
658204	55433	1315008
1453797	111074	488651
16652911	561124	2089923
2279771	295855	706031
1219171	506302	22253131
1219171	2357822	22253131
1219171	466666	22253131
1219171	15784088	393686
1219171	687997	22253131
1572700	202172	106291
1971276	332046	22752811
647945	156552	1011564
1534298	5491692	830079
1534298	473475	281939
1534298	1444092	281939
1534298	1606514	281939
1534298	1537991	488645
1534298	2357791	281939
890132	218022	734335
1591594	111436	1422140
442390	55462	1061238
442390	55462	1966051
442390	55462	949173
442390	55468	3870548
11874107	224765	1714070
11874107	5398181	5406912
11874107	4357310	11886693
11874107	3075062	18693550
2117834	3655818	758861
218999	55420	103360
218999	55420	586356
218999	55420	102427
218999	55420	139184
218999	55420	2663714
218999	181230	22120066
218999	26062	107258
218999	1690720	22120066
218999	1380910	21995136
218999	223988	103916
218999	223988	593098
218999	223988	400007
195593	295834	819973
1857733	347879	840286
639604	8873	3353237
639604	8873	1967162
639604	8873	1967202
3211102	314966	1685299
3211102	314966	7683340
7365562	917301	20077554
1215857	108283	181883
916287	51506	723830
4421721	4133247	16687981
3754366	50003	128649
7645317	156815	580698
2704717	2291	3870549
2704717	2291	1662330
261403	228607	463085
261403	228607	687123
261403	1764766	41417
261403	295093	41417
261403	295093	179808
1134147	236718	1419495
1134147	236718	463085
1134147	236718	687123
1134147	236718	376834
325643	450022	22120095
325643	1507653	22253133
325643	34851	103618
325643	34851	1419495
325643	34851	687123
325643	1379980	21995139
325643	1409480	22253133
325643	239691	106301
325643	51537	139184
232116	317110	3870549
232116	317110	1662330
232116	53044	978420
181776	509671	131520
181776	232541	106301
181776	4982515	6978541
181776	59085	6978541
930372	367032	22752811
930372	2316737	22752811
930372	106775	181883
930372	1699430	277751
930372	1291862	277751
930372	1117915	277751
930372	1117915	277536
639420	8873	1435635
1215948	50764	664212
684150	298818	106291
470735	1701463	488645
950865	51506	723830
950865	8662	22917729
1086921	25120	1052227
217627	183532	1011564
217627	51537	103360
217627	51537	586356
217627	51537	139184
217627	51537	787131
217627	370417	670282
736969	56016	103618
736969	71275	400007
736969	506048	41417
875444	67637	449353
875444	113597	1596379
3819210	55468	128649
622240	273215	103916
622240	273215	871861
622240	707064	102427
622240	347945	107258
622240	358370	281939
2437042	445807	7650000
11728670	1356055	608967
3811631	917301	20077554
1213999	4138624	16687976
1934180	146444	1414482
11883513	982339	1714070
11883513	5398181	5406912
11883513	11875859	1714069
12326643	234923	889837
700726	103876	3404523
2876034	295855	706031
4397391	1393963	610136
319275	53006	179808
241726	948201	4589995
1542380	936089	154590
2574548	111436	488651
2574548	237287	822907
2290234	55452	128649
205991	379191	111332
205991	104648172	111332
103474	2001	3703462
103474	2001	3414212
103474	2001	393686
103474	2001	2947527
103474	47087	3414212
1558569	167475	7650000
11853092	5398181	5406912
324933	53002	734335
3821369	55468	3870549
25994	296796	3703461
25994	317110	1662330
817761	599556	734335
232020	32439	376834
261209	1443916	281939
1040848	56009	768505
1067502	347945	849124
1067502	181899	103916
1067502	181899	1790292
1114312	20747245	7650000
1114312	20747247	7650000
1364076	4636	103618
38815	107006	768505
38815	30680639	6967724
639416	8873	1435633
639416	8873	1435635
11975000	4794859	3858187
1647460	106204	819973
3950846	3080882	7650000
3950846	508497	7650000
967225	347879	840286
1709917	22101702	111332
2273780	309950	20002171
1113073	44131	1204831
1195311	56016	103618
1195311	103876	593098
1195311	111074	22752734
1195311	111074	787098
1195311	541868	107258
3794612	50003	128649
3794612	50003	1662330
532112	381876	154590
141359	664592	4671338
141359	327391	277751
141359	1678535	277751
141359	1430524	277751
141359	95143	103360
141359	1290770	277751
141359	366910	181883
141359	17143133	102427
315732	104266	41417
315732	104266	8038461
775923	1111542	463085
1582892	106881	3870555
1582892	106881	768505
517265	53040	1061238
517265	53040	696998
517265	53040	3703463
517265	831536	277536
517265	831536	787104
517265	1348041	131520
607179	51552	3703465
607179	232562	106301
607179	232562	822907
607179	202725	3404521
1660701	349448	1422140
3178853	444097	24051551
3178853	1066361	6359242
3496921	1161698	723830
1570822	344735	106291
914157	285431	2089918
1448399	2744992	1714070
1448399	11869298	1714071
4112034	3540962	4146630
2756357	1374327	510175
4181853	3540962	4146630
1346745	298352	179808
283172	11576907	20002171
910226	436748	277536
910226	951493	586356
910226	232845	463085
4851332	532025	889840
855141	2723876	11038927
232000	212762	22752734
232000	706993	131520
232000	51570	139184
232000	51570	787131
232000	506885	41417
467262	188459	106301
1211971	106669	734335
5293500	6752402	6359057
5293500	6752402	16965862
2435697	55426	510175
477707	53002	696998
477707	53002	1328249
2698384	103876	181883
2698384	103876	3404523
475293	487355	4671338
475293	1507653	277751
475293	506302	277751
475293	180645	277751
475293	466666	277751
475293	918591	277751
475293	6939467	830079
475293	2386125	830079
475293	1292659	277751
475293	1827266	4671338
277557	30876	1113428
567519	44426	1204825
17383951	11869997	5406912
1196611	725374	610136
542527	50764	6978541
918485	22101713	393686
959326	232538	1011564
61696	55303	103360
61696	55303	787131
61696	6182734	102427
61696	167520	4834543
61696	167520	1534906
61696	167520	1967731
61696	959259	107258
1092874	55456	3870549
1092874	55456	128649
1215271	327088	889841
3389184	521295	7650000
11888411	11869997	5406912
1978763	4451898	4146630
1978763	1969437	4146630
667764	172653	103618
667764	172653	687123
7421548	11031640	1967148
